name,old_chr,old_strand,old_start,old_end,chr,strand,start,end,symbol,n_probes_on_tiling,all_identifiers,selected_identifier
8068157,chr21,+,30914817,30915040,chr21,+,30914816,30915040,KRTAP20-4,198,"NR_023342, ENST00000382828",NR_023342
8068161,chr21,+,30929426,30929809,chr21,+,30929453,30929651,KRTAP20-2,173,"NM_181616, ENST00000330798, AB096957",NM_181616
8068164,chr21,+,30937054,30937326,chr21,+,30937053,30937326,KRTAP20-3,83,"NM_001128077, ENST00000382826, AB096958",NM_001128077
8068168,chr21,+,31953806,31963115,chr21,+,31953805,31963114,SOD1,117,"NM_000454, ENST00000270142, EF151142, ENST00000389995",NM_000454
8068180,chr21,+,32167499,32298248,chr21,+,32167498,32298248,HUNK,227,"NM_014586, ENST00000270112",NM_014586
8068192,chr21,+,32585995,32608966,chr21,+,32593031,32606472,MRAP,95,"NM_178817, NM_206898, ENST00000399784, ENST00000399786, ENST00000303645, ENST00000339944, AF454915",ENST00000303645
8068200,chr21,+,32687310,32688140,chr21,+,32687312,32688125,C21orf119,162,BC007928,BC007928
8068202,chr21,+,32706560,32809570,chr21,+,32706880,32809570,C21orf63,185,"NM_058187, ENST00000300255, AY358787, ENST00000382699, ENST00000401402",ENST00000382699
8068214,chr21,+,32832200,32832266,chr21,+,32832199,32832266,---,0,ENST00000387125,ENST00000387125
8068216,chr21,+,32832547,32832618,chr21,+,32832546,32832618,---,0,ENST00000387129,ENST00000387129
8068218,chr21,+,32857259,32857345,chr21,+,32857258,32857345,---,0,ENST00000387133,ENST00000387133
8068220,chr21,+,33066282,33093149,chr21,+,33066281,33093143,C21orf49,120,"BC117397, AK096601, ENST00000382377",AK096601
8068231,chr21,+,33320023,33323374,chr21,+,33320108,33323370,OLIG2,249,"NM_005806, ENST00000333337, ENST00000382357, BC036245",NM_005806
8068235,chr21,+,33364320,33366596,chr21,+,33364319,33366597,OLIG1,202,"NM_138983, ENST00000382348, ENST00000333063, BC033290",NM_138983
8068238,chr21,+,33524076,33559839,chr21,+,33524100,33558690,IFNAR2,80,"NM_207585, NM_000874, NM_207584, ENST00000342136, ENST00000382241, ENST00000404220, L41944, ENST00000342101, ENST00000382238",NM_207585
8068254,chr21,+,33560533,33591409,chr21,+,33560541,33591390,IL10RB,182,"NM_000628, ENST00000290200, BC001903",NM_000628
8068266,chr21,+,33619079,33654038,chr21,+,33619083,33653998,IFNAR1,65,"NM_000629, ENST00000270139, J03171",NM_000629
8068280,chr21,+,33697072,33731698,chr21,+,33697071,33731698,IFNGR2,144,"NM_005534, ENST00000290219, U05875",NM_005534
8068289,chr21,+,33836794,33871682,chr21,+,33837219,33871682,SON,180,"NM_138927, NM_032195, ENST00000356577, ENST00000300278, AF380180, ENST00000381729, ENST00000381692",NM_138927
8068305,chr21,+,33936634,34194035,chr21,+,33936653,34183479,ITSN1,184,"NM_003024, NM_001001132, ENST00000381318, ENST00000399355, AF114487, ENST00000399367, ENST00000381289, ENST00000399352",NM_003024
8068350,chr21,+,34243100,34258130,chr21,+,34243099,34258130,FLJ46020,153,"ENST00000381181, AK127913",ENST00000381181
8068353,chr21,+,34367693,34437204,chr21,+,34367692,34437204,SLC5A3,194,"NM_006933, NM_032476, ENST00000381151, ENST00000362077, AY061855, ENST00000399312",NM_032476
8068361,chr21,+,34389032,34400431,chr21,+,34367739,34400431,SLC5A3,0,"NM_006933, ENST00000381151",NM_006933
8068363,chr21,+,34474848,34477416,chr21,+,34474847,34477415,C21orf82,134,"AF426258, BC093749",AF426258
8068369,chr21,+,34658193,34665310,chr21,+,34658192,34665310,KCNE2,111,"NM_172201, ENST00000290310, AF302095",NM_172201
8068375,chr21,+,34669660,34696938,chr21,+,34669772,34683321,FAM165B,229,"NM_058182, ENST00000381141, ENST00000399292, ENST00000399295, AY081144, ENST00000399299, ENST00000399291",ENST00000399295
8068383,chr21,+,34963558,35012389,chr21,+,34963557,35012389,CLIC6,188,"NM_053277, ENST00000349499, AF448439, ENST00000360731",NM_053277
8068391,chr21,+,36184964,36185025,chr21,+,36184963,36185025,---,0,ENST00000387181,ENST00000387181
8068393,chr21,+,36185029,36185094,chr21,+,36185028,36185094,---,0,ENST00000387187,ENST00000387187
8068395,chr21,+,36185199,36185268,chr21,+,36185198,36185268,---,0,ENST00000387194,ENST00000387194
8068397,chr21,+,36344186,36345962,chr21,+,36344185,36345962,---,188,"ENST00000341022, GENSCAN00000000027",ENST00000341022
8068399,chr21,+,36360713,36360816,chr21,+,36360712,36360820,---,101,ENST00000363343,ENST00000363343
8068401,chr21,+,36364092,36367332,chr21,+,36364091,36367332,CBR1,145,"NM_001757, ENST00000290349, AB124848, ENST00000399191",AB124848
8068413,chr21,+,36429080,36440730,chr21,+,36429079,36440720,CBR3,183,"NM_001236, ENST00000290354, AB041012",AB041012
8068422,chr21,+,36458709,36588904,chr21,+,36458708,36588442,DOPEY2,117,"NM_005128, ENST00000399151, AK025095",NM_005128
8068460,chr21,+,36614376,36670814,chr21,+,36614356,36670813,MORC3,62,"NM_015358, ENST00000400485, ENST00000290384, BC094779",NM_015358
8068478,chr21,+,36679559,36710995,chr21,+,36680234,36710994,CHAF1B,187,"NM_005441, ENST00000314103, BC021218",BC021218
8068494,chr21,+,36780035,36781928,chr21,+,36780034,36781928,---,229,AF050199,AF050199
8068496,chr21,+,36993851,37044088,chr21,+,36993860,37040089,SIM2,260,"NM_009586, NM_005069, ENST00000290399, U80457",NM_009586
8068510,chr21,+,37146081,37146198,chr21,+,37146080,37146198,---,0,ENST00000362936,ENST00000362936
8068512,chr21,+,37300320,37313829,chr21,+,37300732,37313826,DSCR6,135,"NM_018962, ENST00000329553, AB037158",NM_018962
8068520,chr21,+,37339701,37339803,chr21,+,37339699,37339806,---,0,ENST00000390834,ENST00000390834
8068522,chr21,+,37367441,37497278,chr21,+,37379959,37497283,TTC3,166,"NM_003316, NM_001001894, ENST00000354749, ENST00000355666, ENST00000399017, D84295, ENST00000399010, AY523634",ENST00000354749
8068543,chr21,+,37502674,37515911,chr21,+,37514496,37515906,DSCR9,175,"BC066653, AB066100, BC029827, AB212288, AB212289",AB066100
8068551,chr21,+,37661729,37809549,chr21,+,37714470,37809549,DYRK1A,156,"NM_101395, NM_130437, NM_001396, NM_130436, NM_130438, ENST00000338785, ENST00000398960, ENST00000339659, ENST00000398956, AF108830",NM_130437
8068570,chr21,+,38415415,38450484,chr21,+,38415491,38450469,DSCR8,70,"BC029353, BC015981, AF426256, BC117304",AF426256
8068578,chr21,+,38500120,38502608,chr21,+,38500119,38502606,DSCR10,108,"AB066291, BC093855",AB066291
8068583,chr21,+,38550534,38595618,chr21,+,38550533,38595616,KCNJ15,260,"NM_002243, NM_170736, NM_170737, ENST00000328656, ENST00000398938, ENST00000398930, ENST00000398934, ENST00000398932, BC013327, ENST00000398928, ENST00000398925, ENST00000398927",NM_002243
8068593,chr21,+,39099625,39118749,chr21,+,39099100,39118749,ETS2,255,"NM_005239, ENST00000360938, ENST00000360214, BC042954",ENST00000360214
8068608,chr21,+,39421366,39421836,chr21,+,39421363,39421836,ETS2,92,"GENSCAN00000045924, ENST00000401812, XM_001718978",ENST00000401812
8068612,chr21,+,39674040,39691685,chr21,+,39674082,39691684,WRB,129,"NM_004627, ENST00000333781, BC012415, ENST00000380708, ENST00000398753",NM_004627
8068620,chr21,+,39739651,39809303,chr21,+,39745649,39809303,SH3BGR,179,"NM_007341, NM_001001713, ENST00000333634, ENST00000380637, ENST00000380634, ENST00000380631, BC006371",NM_007341
8068633,chr21,+,39850239,39956686,chr21,+,39951123,39956685,B3GALT5,116,"NM_033171, NM_033172, NM_033173, NM_006057, NM_033170, ENST00000380620, ENST00000380618, ENST00000398714, AY372061",NM_033171
8068644,chr21,+,40039204,40095893,chr21,+,40039203,40095893,IGSF5,0,"NM_001080444, ENST00000380588",NM_001080444
8068651,chr21,+,40161113,40223192,chr21,+,40161216,40223192,PCP4,189,"NM_006198, ENST00000328619, BC013791",NM_006198
8068660,chr21,+,40806941,40807076,chr21,+,40806940,40807076,---,0,ENST00000384418,ENST00000384418
8068671,chr21,+,41461598,41570394,chr21,+,41461597,41570394,BACE2,178,"NM_012105, NM_138992, NM_138991, ENST00000330333, ENST00000328735, ENST00000347667, AF178532",NM_012105
8068684,chr21,+,41610531,41651524,chr21,+,41610610,41651228,FAM3B,162,"NM_058186, NM_206964, ENST00000357985, ENST00000398647, BC057829, ENST00000398644, AJ409094",ENST00000398647
8068697,chr21,+,41655820,41702739,chr21,+,41655819,41702739,MX2,161,"NM_002463, ENST00000330714, M30818, ENST00000398632",NM_002463
8068713,chr21,+,41720024,41753011,chr21,+,41720023,41753008,MX1,143,"NM_002462, ENST00000398600, ENST00000398598, AK225885, ENST00000288383",ENST00000398598
8068731,chr21,+,41833003,41833123,chr21,+,41833002,41833123,---,0,ENST00000384772,ENST00000384772
8068735,chr21,+,42302372,42318098,chr21,+,42302371,42318021,C21orf121,89,"AK055167, BC061917",BC061917
8068740,chr21,+,42356137,42436174,chr21,+,42364494,42436174,UMODL1,200,"NM_001004416, NM_173568, AY771619",NM_001004416
8068761,chr21,+,42492868,42590423,chr21,+,42513076,42590423,ABCG1,136,"NM_207627, NM_207628, NM_016818, NM_004915, NM_207174, NM_207629, ENST00000398457, ENST00000398449, ENST00000361802, ENST00000343687, ENST00000347800, AY048757, ENST00000398437, ENST00000340588",NM_207174
8068786,chr21,+,42514356,42514466,chr21,+,42514355,42514466,---,209,ENST00000387290,ENST00000387290
8068788,chr21,+,42697088,42740843,chr21,+,42697087,42740843,UBASH3A,212,"NM_018961, NM_001001895, ENST00000319294, ENST00000291535, BC028138, ENST00000398367",NM_018961
8068810,chr21,+,42792811,42874619,chr21,+,42792810,42874619,SLC37A1,211,"NM_018964, ENST00000398341, ENST00000352133, ENST00000398343, AF311320",NM_018964
8068833,chr21,+,42946931,43068688,chr21,+,42946930,43068687,PDE9A,201,"NM_002606, NM_001001582, NM_001001583, NM_001001567, NM_001001570, NM_001001581, NM_001001585, NM_001001571, NM_001001574, NM_001001578, NM_001001579, NM_001001584, NM_001001568, NM_001001573, NM_001001577, NM_001001569, NM_001001572, NM_001001575, NM_001001576, NM_001001580, ENST00000291539, ENST00000398225, ENST00000328862, ENST00000335512, ENST00000380328, ENST00000398232, ENST00000398234, ENST00000398236, ENST00000335440, ENST00000398229, ENST00000349112, ENST00000398224, ENST00000398227, AF048837, AK074662",NM_002606
8068857,chr21,+,43186447,43202842,chr21,+,43186446,43202842,NDUFV3,110,"NM_021075, NM_001001503, ENST00000354250, ENST00000340344, BC021217",NM_021075
8068866,chr21,+,43267712,43326757,chr21,+,43267711,43326757,PKNOX1,91,"NM_004571, ENST00000291547, AY196965",NM_004571
8068883,chr21,+,43462210,43465982,chr21,+,43462209,43465982,CRYAA,157,"NM_000394, ENST00000291554, U05569, ENST00000398132, ENST00000398133",NM_000394
8068891,chr21,+,43607640,43610874,chr21,+,43607639,43610874,FLJ41733,236,AK123727,AK123727
8068894,chr21,+,43694332,43698210,chr21,+,43690908,43698193,C21orf125,229,"BC128187, BC128188, AK128444, ENST00000342757, AK095355",AK095355
8068902,chr21,+,43903860,43940388,chr21,+,43903907,43940386,RRP1B,186,"NM_015056, ENST00000340648, D80001",D80001
8068919,chr21,+,43963406,44006608,chr21,+,43978370,43983167,PDXK,118,"NM_003681, ENST00000291565, ENST00000398085, ENST00000398078, AK056502, ENST00000400399, ENST00000343528",ENST00000400399
8068938,chr21,+,44033859,44049602,chr21,+,44033845,44048411,RRP1,124,"NM_003683, ENST00000400387, BC000380",NM_003683
8068952,chr21,+,44109544,44231903,chr21,+,44126852,44228982,AGPAT3,153,"NM_020132, NM_001037553, ENST00000291572, ENST00000398063, ENST00000398058, ENST00000327505, ENST00000398061, BC011971",ENST00000398061
8068974,chr21,+,44256634,44350861,chr21,+,44256633,44350860,TRAPPC10,106,"NM_003274, ENST00000291574, U61500, ENST00000380221",NM_003274
8069003,chr21,+,44351636,44375491,chr21,+,44351635,44375491,PWP2,203,"NM_005049, ENST00000291576, U56085",NM_005049
8069026,chr21,+,44377924,44390021,chr21,+,44377921,44390033,C21orf33,238,"NM_004649, NM_198155, ENST00000291577, ENST00000348499, U53003, ENST00000389690",NM_004649
8069037,chr21,+,44530191,44542530,chr21,+,44534701,44542538,AIRE,178,"NM_000383, NM_000658, ENST00000291582, ENST00000337909, ENST00000397994, BC142608",NM_000658
8069057,chr21,+,44544358,44571684,chr21,+,44544357,44571684,PFKL,288,"NM_001002021, NM_002626, ENST00000349048, BC006422, ENST00000397961, ENST00000403390",NM_002626
8069083,chr21,+,44575547,44575971,chr21,+,44575544,44580162,---,274,AK074162,AK074162
8069085,chr21,+,44594474,44687392,chr21,+,44597566,44687392,TRPM2,156,"NM_003307, ENST00000397928, ENST00000300482, AB001535, ENST00000397932, ENST00000300481",ENST00000397928
8069122,chr21,+,44699797,44703167,chr21,+,44700945,44701739,LRRC3,148,"NM_030891, ENST00000291592, ENST00000397926, AY358120",ENST00000397926
8069131,chr21,+,44704242,44706506,chr21,+,44704241,44706507,C21orf30,216,"AL117578, XM_001720003",AL117578
8069133,chr21,+,44717141,44717207,chr21,+,44717140,44717207,---,0,ENST00000387323,ENST00000387323
8069135,chr21,+,44761526,44765138,chr21,+,44761525,44763067,C21orf90,238,"AF426269, AF426270, ENST00000330490, BC064517",AF426269
8069142,chr21,+,44818034,44819415,chr21,+,44818033,44819415,KRTAP10-4,186,"NM_198687, ENST00000400374, BC125048",NM_198687
8069146,chr21,+,44844925,44846107,chr21,+,44844924,44846519,KRTAP10-7,185,"NM_198689, ENST00000380102, BC119643",NM_198689
8069148,chr21,+,44856424,44857299,chr21,+,44856423,44857299,KRTAP10-8,92,"NM_198695, ENST00000334662, AB076355",NM_198695
8069150,chr21,+,44871468,44872646,chr21,+,44871467,44872723,KRTAP10-9,133,"NM_198690, BC131613",NM_198690
8069153,chr21,+,44881701,44882800,chr21,+,44881700,44882800,KRTAP10-10,167,"NM_181688, ENST00000380095, AB076358",NM_181688
8069156,chr21,+,44890759,44891765,chr21,+,44890758,44891994,KRTAP10-11,236,"NM_198692, ENST00000397911, AB076359",NM_198692
8069161,chr21,+,44902277,44902686,chr21,+,44902276,44902686,KRTAP12-3,171,"NM_198697, ENST00000397907, AB076361",NM_198697
8069168,chr21,+,44941515,44942387,chr21,+,44941514,44942387,KRTAP10-12,159,"NM_198699, ENST00000400365, AB076364",NM_198699
8069174,chr21,+,45184359,45221316,chr21,+,45184358,45221297,C21orf70,177,"AF391113, BC009341, AF391114, ENST00000291634, ENST00000397826",AF391113
8069178,chr21,+,45318943,45470902,chr21,+,45318942,45470902,ADARB1,216,"NM_001033049, NM_001112, NM_015833, NM_015834, ENST00000389861, ENST00000348831, ENST00000389862, ENST00000389860, ENST00000360697, ENST00000389863, AF525422",ENST00000389861
8069200,chr21,+,45478695,45503073,chr21,+,45478694,45503073,C21orf89,162,"AF426268, ENST00000328344",AF426268
8069208,chr21,+,45649516,45758062,chr21,+,45649479,45758062,COL18A1,150,"NM_030582, NM_130445, ENST00000355480, ENST00000400347, BC063833, ENST00000359759",ENST00000400347
8069252,chr21,+,46094303,46186796,chr21,+,46092504,46186796,PCBP3,107,"NM_020528, ENST00000400314, ENST00000400308, AF176329, ENST00000400309, ENST00000400310, ENST00000400304, ENST00000400305",ENST00000400310
8069269,chr21,+,46226091,46249391,chr21,+,46226090,46249391,COL6A1,175,"NM_001848, ENST00000361866, BC052575",NM_001848
8069301,chr21,+,46342461,46377191,chr21,+,46355791,46374150,COL6A2,145,"NM_001849, NM_058175, NM_058174, ENST00000300527, ENST00000397763, BC065509",ENST00000397763
8069332,chr21,+,46473573,46496058,chr21,+,46473585,46496032,MCM3APAS,195,"NR_002776, ENST00000333280, AF426263, ENST00000327553",NR_002776
8069340,chr21,+,46530695,46542093,chr21,+,46530678,46542093,C21orf57,175,"NM_058181, NM_001006114, ENST00000329319, ENST00000397691, ENST00000397701, ENST00000339195, ENST00000397694, AY040875, ENST00000397692",ENST00000397701
8069348,chr21,+,46568483,46690110,chr21,+,46568570,46689668,PCNT,196,"NM_006031, ENST00000359568, AF515282, ENST00000337772",AF515282
8069399,chr21,+,46703291,46813028,chr21,+,46703317,46813028,DIP2A,98,"NM_015151, NM_206889, NM_206891, NM_206890, ENST00000400274, ENST00000318711, AF490768, ENST00000358985",ENST00000318711
8069444,chr21,+,46769959,46770063,chr21,+,46769958,46770063,---,0,ENST00000365369,ENST00000365369
8069446,chr21,+,46780137,46780433,chr21,+,46780136,46780433,---,0,ENST00000387356,ENST00000387356
8069450,chr21,+,46879507,46909590,chr21,+,46879954,46909291,PRMT2,71,"NM_206962, NM_001535, ENST00000355680, ENST00000397637, ENST00000397638, AK123650, ENST00000334494, ENST00000397628",NM_206962
8069472,chr21,-,9928081,10012791,chr21,-,9928613,10012791,TPTE,150,"NM_199261, NM_199259, NM_199260, ENST00000400230, ENST00000298232, ENST00000342420, ENST00000359693, ENST00000361285, AL833345",NM_199261
8069487,chr21,-,10042713,10120808,chr21,-,10042712,10120796,BAGE2,0,"NM_182482, NM_182481, NM_182484, NM_181704, ENST00000356832, AF339514, AF339516, AF218570, AF339515, AF527550",NM_182482
8069511,chr21,-,14237956,14274725,chr21,-,14237966,14274631,C21orf81,48,"AF426257, BC043199, ENST00000400580",AF426257
8069519,chr21,-,14378837,14379373,chr21,-,14378836,14379373,---,0,ENST00000386354,ENST00000386354
8069521,chr21,-,14403005,14501125,chr21,-,14403005,14501125,LIPI,256,"NM_198996, ENST00000344577, AY197607",NM_198996
8069532,chr21,-,14665307,14677380,chr21,-,14665307,14677380,HSPA13,138,"NM_006948, ENST00000285667, BC036370",NM_006948
8069541,chr21,-,14779420,15180402,chr21,-,14779419,14840535,SAMSN1,0,"NM_022136, ENST00000400566, AF218085, ENST00000285670, ENST00000389438, ENST00000389440, ENST00000400564",NM_022136
8069553,chr21,-,15255427,15262718,chr21,-,15258381,15262676,NRIP1,186,"NM_003489, ENST00000400202, ENST00000400199, BC040361",BC040361
8069559,chr21,-,16329605,16329703,chr21,-,16329604,16329703,---,0,ENST00000386946,ENST00000386946
8069563,chr21,-,17821331,17821436,chr21,-,17821328,17821436,---,37,ENST00000363884,ENST00000363884
8069565,chr21,-,17887842,17907136,chr21,-,17887845,17907033,BTG3,148,"NM_006806, ENST00000339775, ENST00000348354, BC011957",BC011957
8069574,chr21,-,18083163,18113539,chr21,-,18086994,18112513,C21orf91,132,"NM_001100420, NM_017447, NM_001100421, ENST00000284881, ENST00000400559, ENST00000400558, BC015468",BC015468
8069582,chr21,-,18563561,18697844,chr21,-,18563304,18697841,PRSS7,174,"NM_002772, ENST00000284885, U09860",NM_002772
8069608,chr21,-,20649931,20650035,chr21,-,20649930,20650035,---,0,ENST00000387009,ENST00000387009
8069610,chr21,-,23726374,23726473,chr21,-,23726371,23726473,---,0,ENST00000362828,ENST00000362828
8069612,chr21,-,25680010,25725884,chr21,-,25680009,25725884,C21orf42,118,"AY035383, AY035382, ENST00000332587",AY035383
8069620,chr21,-,25879839,25901672,chr21,-,25879838,25901672,MRPL39,140,"NM_080794, NM_017446, ENST00000307301, ENST00000352957, BC107719",NM_080794
8069633,chr21,-,26018662,26029855,chr21,-,26018661,26029836,ATP5J,201,"NM_001003703, NM_001003701, NM_001685, NM_001003696, NM_001003697, ENST00000284971, ENST00000400093, ENST00000400087, ENST00000400089, ENST00000400094, ENST00000400090, BC001178, ENST00000400099",NM_001003703
8069644,chr21,-,26174732,26465003,chr21,-,26174732,26465009,APP,211,"NM_000484, NM_201413, NM_201414, ENST00000346798, ENST00000357903, ENST00000348990, BC065529, ENST00000354192",NM_000484
8069666,chr21,-,26237234,26237334,chr21,-,26237233,26237334,---,0,ENST00000387077,ENST00000387077
8069668,chr21,-,26760399,26867452,chr21,-,26760398,26867452,CYYR1,145,"NM_052954, ENST00000299340, AF401639, ENST00000400043",NM_052954
8069676,chr21,-,27130477,27139599,chr21,-,27130476,27139599,ADAMTS1,265,"NM_006988, ENST00000284984, BC036515",NM_006988
8069689,chr21,-,27212112,27260703,chr21,-,27212102,27261310,ADAMTS5,264,"NM_007038, ENST00000284987, AF142099",NM_007038
8069700,chr21,-,29166384,29179637,chr21,-,29166383,29179564,N6AMT1,206,"NM_013240, NM_182749, ENST00000303775, ENST00000351429, AF139682",NM_013240
8069711,chr21,-,29222337,29287095,chr21,-,29222336,29287148,ZNF294,144,"NM_015565, ENST00000389194, ENST00000361371, BC150284",NM_015565
8069744,chr21,-,29299951,29313563,chr21,-,29299952,29313556,RWDD2B,173,"NM_016940, ENST00000286777, BC012546, Y19009",NM_016940
